ID;sentimentScore;isMatch;text
8.26E+22;0.5;1;Internationale Presse: Merkel demonstriert gegen<fc>ber Trump moralisches R<fc>ckgrat
8.58E+22;0;1;Weiter gehts: Vorstellungen der Kandidatinnen f<fc>r Platz 3: @SuzaKarawanskij  @CarenLay und Sabine Zimmermann. #saxlpt
8.58E+22;0.5;1;Ihr sucht eine neue #Herausforderung in der Hamburger #Politik? Ich habe da ein Angebot f<fc>r Euch:  #hhbue #B<fc>rgerb<fc>ro
8.54E+21;-0.5;1;+++ #Eilmeldung +++ OSZE: #Referendum in der #T<fc>rkei entspricht nicht internationalen Standards. @OECE
8.91E+22;-1;1;Das ist mehr als billig! L<e4>cherlich! Ist doch wohl nicht ihr Niveau oder?  <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>
8.96E+22;0.5;1;Martin Schulz spricht in seinem Wahlkampf viel von Respekt und ist gerade dabei  ihn sich selbst zu verdienen
8.83E+22;-0.5;1;Dieser G20-Gipfel in Hamburg versammelt in Teilen Potentaten.L<f6>sungen der globalen Konflikte und Gerechtigkeitsfragen liegen ferner denn je.
8.95E+22;0;1;Der Diesel funktioniert sagt Prof. Thomas Koch  Wissenschaftler am Karsruher Institut f<fc>r Technologie. Hier...
8.62E+22;1;1;Gro<df>artiges Spiel! Herzlichen Gl<fc>ckwunsch! #EBSFCU
9.07E+20;0;1;Vielleicht war das der letzte sch<f6>ne Sp<e4>tsommer-Sonntag in diesem Jahr. Beim Lauftraining in Goseck und Eulau...
8.84E+21;1;1;Freue mich heute auf ein paar sch<f6>ne Aufnahmen in #Lindow  #Neuruppin und #Neustadt. #btw17
8.92E+22;-0.5;1;Wegen eines medienrechtlichen Fehlers der Autoren verwirft #Ostbeauftragte eine ganze #Rechtsextremismusstudie
9.12E+22;0.5;1;Suserfest #Konstanz &amp  #Allensbach  #Oktoberfest Konstanz<U+0096> bin jetzt gut in Festform. Aber mein Lieblingsfest kommt noch: B<fc>llefest! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>#Herbst
9.19E+22;0;1;Wahlkampf vorbei. Da kann man dann auch das Ermittlungsverfahren gegen #AfD Chef #Hampel wieder einstellen #LTWNDS17
8.73E+21;0.5;1;Wir freuen uns  am Dienstag u.a. mit Sch<fc>ler*innen und @ethevessen <fc>ber #Trump und #Klima zu diskutieren!  #hlt
8.46E+22;0.5;1;Ihr findet die #Zeitumstellung auch doof? Dann @dieLinke w<e4>hlen und es ist #Sommerzeit in ganz Europa f<fc>r immer! <U+2600><U+FE0F>
9.06E+22;-1;1;Gestern: Kanzlerin fordert OnlineWahlen um verheerende Digitalpolitik zu kaschieren.Heute: massive Sicherheitsl<fc>cken im bestehenden Systems
9.17E+22;0;1;#Rodalben: Wolfgang Denzer ist neuer Verbandsb<fc>rgermeister. (fkk)
8.43E+21;0;1;R<fc>ckblick auf die Landesvertreterversammlung der CDU Sachsen - Die S<e4>chsische Union.
8.62E+21;0;1;Jetzt amtlich: Der Linke #Schulz will Steuern nicht senken. Die #AfD steht f<fc>r niedrige Steuern und Sicherheit.
8.32E+22;0;1;Morgen Angela #Merkel im #nsaua: Viele offene Fragen  ob und wie sie als oberste Aufseherin <fc>ber die Geheimdienste das BKamt f<fc>hrt @spdbt
8.91E+21;-0.5;1;@UweSchummer @ChrisPakusch Eine Wertediskussion  die manch einem verloren gegangen ist.
9.07E+21;1;1;Armin M<fc>ller-Stahl ist ein gro<df>artiger Schauspieler und ein wunderbarer Mensch. Er unterst<fc>tzt Martin Schulz.
8.60E+22;-1;1;Antisemitismus fiel ihm <fc>brigens auch nicht schwer. Aber keine Sorge:er habe die Arbeit unter Zeitdruck angefertigt
8.18E+22;0;1;Mit einem Boot zum schnorcheln  anschlie<df>end Pause auf eine Insel und schwupp  schon eine neue Frisur.
8.27E+22;0.5;1;@matt_schreibt an mir solls nicht scheitern
9.08E+22;0;1;Am Tag vor der Er<f6>ffnung der @iaamesse geht es heute in erster Linie um Mobilit<e4>t und Verkehrswende.
8.49E+22;0;1;Das Thema Gerechtigkeit wird immer mit der @spdde verbunden sein. <U+0096> @abendblatt Interview u.a. zu #BTW17 &amp  #G20
8.65E+22;0.5;1;Es gibt nichts Gutes  au<df>er man tut es @rolfbusch @gewthueringen @LSV_Thueringen @BildungTH
9.02E+22;0;1;Bundeskanzlerin Merkel im ZDF-Sommerinterview - um 19:10 Uhr im @ZDF und im Livestream auf heute.de #berlindirekt
8.90E+22;-1;1;Nordkorea droht den USA mit einem Atomangriff  sollten die Amerikaner einen F<fc>hrungswechsel herbeif<fc>hren wollen.
8.89E+22;1;1;Kluge Mann!
8.60E+22;-0.5;1;Der Richtungsstreit in der CDU beginnt nicht erst nach der Wahl. Er ist im vollen Gange.
8.25E+22;1;1;Sehr gute Landesvorstandssitzung seit 9 Uhr in Dessau. Aufbruchstimmung! #jetztistschulz
8.79E+22;0;1;Morsche! KW 26 bringt dies: @schaeferhessen spricht am Mittwoch zum Thema #Finanzen #Kommunen im #HLT. 1/3
8.67E+21;0.5;1;L<e4>uft @DoroBaer @ehrenwort @logistiknews @BMVI @Logistik_Blog @Saloodo
8.87E+22;0.5;1;Zum 125 Geburtstag eines leider fast vergessenen Gro<df>en Denkers  Walter Benjamin Dazu auch
8.92E+22;-1;1;<U+00BB>Ein solcher Kodex ist vollkommen <fc>berfl<fc>ssig  weil es genug internationale und v<f6>lkerrechtliche Regelungen gibt<U+00AB>
8.72E+22;-0.5;1;Trotz islamistischem #Terror  fordert Kardinal #Marx weiterhin Toleranz und Offenheit gegen<fc>ber Muslimen
8.55E+22;0.5;1;Guten Morgen aus Bordesholm.Gestern Wahlkampftour nach Norderstedt.Heute zun<e4>chst Kieler B<fc>rotermine.
8.39E+21;-0.5;1;Rent a #Spahn? In NRW gab es das doch schon: Rent a R<fc>ttgers! Wir erinnern uns. Die #CDU kennt sich ja mit Geld aus.
8.34E+22;0;1;SPD l<e4>utet traditionelles linkes Halbjahr vor wichtigen Wahlen ein
8.71E+21;-0.5;1;Ein sch<f6>nes Bild! 3 Sozialdemokraten! Und Merkel. Links. Die steht falsch! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>
9.17E+22;-0.5;1;Nachdem sich die SPD gleich am Wahlabend aus dem Staub gemacht hat  sind die Optionen begrenzt  oder nicht?
8.35E+22;0;1;Das Movieplexx zeigt den Film Where to miss zum Internationalen Frauentag am 8. M<e4>rz in einer Sondervorstellung
9.05E+22;-0.5;1;Kritik an neuer @UPD_Beratung aus #Bremen wegen drastischen R<fc>ckgangs der Beratungszahlen. Bund soll handeln.
8.21E+22;1;1;Blaibach weltweit auf Platz 4  das ist doch mal ein Zeichen  dass Kultur auf h<f6>chstem Niveau  gerade auch auf dem...
8.47E+22;0.5;1;Diskutiere mit uns auf dem BuKo <fc>ber unsere Zukunft - und wie wir die Welt ver<e4>ndern k<f6>nnen  bevor es andere tun!
9.04E+22;-1;1;Die Analysesch<e4>rfe und -tiefe des ARD-Chefredakteurs Rainald Becker bleibt unerreicht. #tvduell @tagesthemen
8.60E+21;0;1;K<f6>nnen wir das so machen? @HeikoMaas   @Elke_Ferner @SPD_Saar ? <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
9.13E+22;0.5;1;F<fc>r eine Kultur des respektvollen Zusammenlebens anstelle leidiger Leitkulturdebatten. Hier meine Rede #plenumth
8.99E+22;-1;1;Etwa vor dem Sultan buckeln und bauchkriechen?!? Lachhaft!
9.10E+22;0;1;Nicht verpassen: Morgen um 22 Uhr im @ZDF - #Schlussrunde zur #BTW17 mit #FDP Chef @c_lindner
9.11E+22;0.5;1;Too close to call - das Rennen um #platz3 ist v<f6>llig offen. Nochmal alles geben! #darumgruen
8.32E+22;1;1;Sehr sch<f6>n  ein Kompromiss ist da &amp  mehr #Naturschutzgebiete f<fc>r #Berlin <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+623C><U+3E38> Gute Senats Arbeit #r2g wirkt.  #M<fc>ggelsee
8.26E+21;1;1;@BetterCallAxel @MartinSchulz @spdde Danke  wird ein sch<f6>ner Tag!
8.65E+22;0.5;1;Wichtig ist  dass der Fokus auch auf L<e4>nder wie #S<fc>dsudan oder #Jemen gelenkt wird  @BaerbelKofler #nichtvergesser
9.13E+22;0;1;.@MikeMohring <e4>u<df>ert sich im @ZDF Spezial zur #btw17 Ab Minute 2:09:
8.99E+21;-0.5;1;Leute  in Zukunft eure Diesel nicht mit ins B<fc>ro nehmen. Stickoxide h<f6>her im B<fc>ro als drau<df>en #noafd #annewill
9.10E+22;-0.5;1;Und #Schulz so: unter den Fl<fc>chtlingen gibt es schr<e4>ge Typen.
8.24E+22;0;1;@Al_mitschkovski 598 ist die regul<e4>re St<e4>rke. Das ist das Ziel. Durch m<f6>gliche <dc>berhangmandate kann es ein paar mehr geben. Aber max 630
8.35E+21;-1;1;@SteinekeCDU So sind halt @HeikoMaas und @MartinSchulz! @dgb_news sollte mal was zu ihren AR-Verg<fc>tungen sagen-da ist ja erstaunlich ruhig
9.00E+22;0.5;1;Gr<fc>n macht den Unterschied!
8.30E+22;1;1;Morgen nach Berlin zur #Bundespraesidentenwahl  stolz darauf  dass die @spdde mit FW #Steinmeier den besten Kandidaten f<fc>r <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> hat @spdbt
8.25E+22;0;1;Bundestag gedenkt heute morgen der Opfer des #Nationalsozialismus. #holocaust
8.39E+22;1;1;Der war gut: <U+0093>Deniz Y<fc>cel ist ein deutscher Patriot mit t<fc>rkischen Wurzeln.<U+0094> (Sigmar Gabriel im ZDF) @Besser_Deniz @FreeDenizYuecel
8.63E+22;1;1;Ganz wunderbar <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
9.00E+22;0;1;JETZT LIVE: Wir interviewen @cem_oezdemir anl<e4>sslich der #btw17. Ihr habt Fragen an ihn? Stellt sie via #PandaLive!
9.12E+22;0.5;1;Jetzt ist Opposition angesagt!
8.29E+22;0.5;1;Jahresemfang der rheinland-pf<e4>lzischen Wirtschaft! Dialog und Austausch sind wichtiger denn je!
8.67E+21;-1;1;N<e4>chster Beweis daf<fc>r  dass #Gr<fc>ne intolerante  undemokratische Linksfaschisten sind! Wer braucht + w<e4>hlt die noch?
8.64E+22;-0.5;1;In Deutschland ist es inzwischen so weit gekommen  dass Polizisten von syrischen Clans verfolgt und bedroht werden. #AfD #Naumburg
8.87E+21;-0.5;1;in weimar wird ne studikneipe geschlossen  da vermieter in neuem vertrag nen regelm<e4><df>igen afd-stammtisch verlangt #Thueringen
8.78E+22;0;1;Gestern i.d. #bvvnk war's noch nicht sicher eben die #Abwendungsvereinbarung f<fc>r 2 H<e4>user unterschrieben #Neuk<f6>lln
8.95E+22;NA;1;Das werdet Ihr in #Koblenz bald <f6>fter sehen!@PatrickZwiernik #BTW17 #BTW2017
8.48E+22;0;1;In der @rponline <fc>ber die Spionage-Aff<e4>re.@Mayntz
8.63E+22;0.5;1;#Gr<fc>ne Lebensaufgabe: diesen Planeten f<fc>r unsere Kinder erhalten. Diese Aufgabe geht weiter.... #ltwnrw17
8.68E+22;0;1;<U+0084>Vor Ort nehme ich eine Wechselstimmung wahr<U+0093> | Gardelegen -
8.24E+22;0.5;1;<U+0084>Er hat uns Deutschen gut getan<U+0093> <U+0096> Vertreter aus Politik und Gesellschaft nehmen Abschied von Roman Herzog
8.40E+22;-1;1;Schlecht f<fc>r Sparer &amp  Verbraucher: Wegen #Merkel s fataler Europolitik h<e4>ngt Status quo von #EZB-Geldschwemme ab.
8.79E+22;-1;1;Fassungslos! @cducsubt blockiert Abschaffung #stoererhaftung=Sabotage kurz vor Bundestagswahl! @fdp @Liberale_News
8.50E+22;0;1;#hopeat9pm mit Bundesfinanzminister Wolfgang Sch<e4>uble @BMF_Bund @HopeViolin @rbbFernsehen berichtet:
8.95E+20;0;1;Das #Kreuz immer am Mann und ein eigener Gebetsraum im Heimatministerium - @Markus_Soeder <fc>ber #Glaube und #Gebet
9.08E+22;-0.5;1;Ist doch klar:Wer Demokratie W<c4>HLT keine Rassisten. #aktionstag #btw17<U+00A0>
9.09E+22;0;1;#LottoBayern unterst<fc>tzt den Deutschen Basketballmeister aus #Franken  #Brose Bamberg f<fc>r weitere zwei Jahre.
8.74E+22;0;1;Auf dem @hessenSPD Stand in der Landesausstellung am #Hessentag in #R<fc>sselsheim #Hessentagnews
8.80E+22;-1;1;Geht's noch  @cducsubt ? #ehefueralle JETZT  diese Woche! Keine Ausreden mehr!
9.01E+22;0;1;Zum Zeugen Temme gibt es heute Verst<e4>rkung mit dem Kollegen @gerhardmerz
8.75E+22;0.5;1;Weiter gehts nach gutem Gespr<e4>ch @TLEV_Kita zu Qualit<e4>t+Betreuung in Kitas im Erfurter Rathaus mit Frasi @gruene_erfurt &amp  Stadtrat #Erfurt
8.76E+22;0.5;1;Armin Laschet <fc>ber Helmut #Kohl: Er hat gesagt: Ihr m<fc>sst euch um die Welt k<fc>mmern. Nicht nur um euren Wahlkreis.
8.44E+22;0.5;1;@Woxl0r Ich bin <fc>brigens Sprecherin f<fc>r Gleichstellung. Nicht Sprecherin f<fc>r Frauen. Der Unterschied sollte Sie erfreuen. #justsaying
8.86E+22;-1;1;Thomas Lippmann: Minimalplanung versperrt Perspektiven f<fc>r ganze Sch<fc>lergeneration!  #ltlsa
9.06E+22;1;1;Armin M<fc>ller-Stahl ist ein gro<df>artiger Schauspieler und ein wunderbarer Mensch. Er unterst<fc>tzt Martin Schulz.
8.99E+22;-1;1;BANKROTT-ERKL<c4>RUNG BEIM THEMA INNERE #SICHERHEIT IN #NRWDas Versagen beim Schutz der deutschen #Grenzen...
8.66E+22;1;1;Guten Morgen! Demn<e4>chst unterwegs nach #Filderstadt. Hoffe das Pr<e4>sidium der @spdde hat bereits getagt um ein has
9.00E+22;-0.5;1;Damals in #Rostock-#Lichtenhagen...Zum Gl<fc>ck sind Angriffe auf Asylunterk<fc>nfte heute endlich undenkbar geworden.
8.81E+21;-0.5;1;Letzte Rede von Erika #Steinbach im Deutschen #Bundestag - ausgerechnet zum heutigen Tag der Schande beim Thema...
9.08E+22;-0.5;1;Anti-Tegel-Aktionismus sollte Senat mal bei anderen Themen an den Tag legen. Bildung  Verwaltung  Digitalisierung. TC #agh
8.83E+22;1;1;W<fc>nsche allen Kolleg/-innen @Polizei_Thuer  die derzeit bei #G20Hamburg sind  dass Sie gesund bleiben. Gewalt gegen Polizisten inakzeptabel.
8.40E+22;0;1;Nachfolgend die Ergebnisse der Mitgliederbefragung zum #AfD-Wahlprogramm f<fc>r die #Btw17:<U+27A1><U+FE0F>
9.16E+22;1;1;So sieht ein grandioser Wahlabend bei den Liberalen in Hamburg aus!#BTW17 #fdp #denkenwirneu #fdphamburg
8.85E+22;-1;1;Genossin der Bosse: Dank #Nahles ist das #Streikrecht in D. jetzt eingeschr<e4>nkt. Schlechtes Urteil f<fc>r Besch<e4>ftigte.
8.33E+22;0;1;@wue_reporter @LexaNadine Oder Joachim Herrmann?  -)
8.92E+21;0;1;Niedersachsens Innenminister Boris Pistorius spricht sich f<fc>r Fl<fc>chtlingslager in Libyen aus.
9.02E+20;0.5;1;Wir k<e4>mpfen bis zum 24.09.  dass @fritzfelgentreu  weiter #neukoelln im Bundestag vertritt. Schreib uns  mach mit!
8.45E+22;-0.5;1;Video<fc>berwachung verhindert keine Anschl<e4>ge  sagt Markus Beckedahl @netzpolitik: Mein Interview @wiwo:
8.23E+22;0;1;Landeschef #Senftleben er<f6>ffnet Landesvertreterversammlung der @CDU_Brandenburg in #Potsdam
8.96E+22;0.5;1;<ed><U+00A0><U+00BD><ed><U+00BB><U+00AC> Am 24.9. ist Volksentscheid: @OezcanMutlu sagt NEIN zu TXL <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB> JA f<fc>r unsere Zukunft <U+2705> #TegelSchliessen #MutluDirekt
8.31E+22;1;1;Der erste Wahlgang ist abgeschlossen  nun wird ausgez<e4>hlt. Die Delegation aus Brandenburg hat klug gew<e4>hlt.  -)
8.71E+22;0;1;@EskenSaskia @CalliopeMini Ich vorgestern <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @KaczmarekOliver @CanselK #kiezregiert #mint #friedrichshain
8.75E+22;0.5;1;Volles Haus in der Stadtbibliothek #Magdeburg. Toni #Hofreiter stellt sein Buch Fleischfabrik Deutschland vor.
8.95E+22;0.5;1;Trotz au<df>ergew<f6>hnlicher Kindheit als First Daughter von @BarackObama ist sie ein ganz normaler Teenager geworden der ausgelassen feiert. <f0><U+009F><U+0091><U+008D>
9.15E+22;-1;1;Ein wunderbarer Musiker ist von uns gegangen #rip Tom #Petty
9.10E+22;-0.5;1;Thomas Lippmann: Eingriffe in die Unterrichtsversorgung und die Lehrer-Ausbildung zur<fc>cknehmen #ltlsa
9.10E+22;0.5;1;Warum am So. @Die_Gruenen w<e4>hlen? Antworten gibt es heute nochmal um 17 Uhr auf dem Schlossplatz. Wir sehn uns! /ta
9.20E+22;1;1;Gute Landwirtschaftspolitik #Gr<fc>n st<e4>rkste Kraft  #Gr<fc>ne 38 +3 #CDU 31 -3 #SPD 14 -2
9.12E+21;1;1;Bei Anh<f6>rung zu Hochschulvertr<e4>gen im #WissForschA zeigte @jule_specht heute  wie es geht: 1 Lob  1 Erg<e4>nzung  1 Anregung. Auf den Punkt.
9.09E+22;1;1;Gleichstellung ist w<e4>hlbar! Deshalb Martin Schulz und die SPD w<e4>hlen. Jetzt den Aufruf unterst<fc>tzen! #esistzeit
9.17E+22;0;1;Landestagung des EAK der CDU NRW  am 2. Dezember 2017 ab 10.00 Uhr in M<fc>nster - Vorstandswahlen &amp  mehr...Infos unter
8.61E+22;-1;1;Es ist so ein Wahnsinn  was wir zuk<fc>nftigen Generationen hinterlassen. Damit muss Schluss sein!
9.15E+22;-0.5;1;Wo ist der #Bundespr<e4>sident  der die n<f6>tige #Neutralit<e4>t besitzt und somit geeignet ist f<fc>r das Amt?
8.60E+22;-1;1;Peinlich f<fc>r alle Mannheimer*innen: #Naidoo
8.56E+22;0.5;1;G8? G9? Wir lassen Sch<fc>lern und Eltern die freie Wahl! Wir geben den Schulen die Ruhe  ordentlich zu arbeiten.
8.59E+22;1;1;Initiative Lebendige #Mehrsprachigkeit in #NRW. Denn Mehrsprachigkeit ist ein Schatz  den es zu pflegen gilt.
8.95E+22;-0.5;1;Soviel zur geheuchelten Aufregung der Opposition in Niedersachsen: VW sprach sich mit CDU und FDP ab
9.13E+21;0;1;Berliner Senat wird die bundesrechtlichen Vorschriften zur Schweinehaltung durch das @BVerfG <fc>berpr<fc>fen lassen. #r2g
8.67E+22;-1;1;Vier #AfD-Abgeordnete kassieren die Kostenpauschale f<fc>r Wahlkreisarbeit - ohne dass sie Wahlkreisb<fc>ros unterhalten.
8.80E+22;1;1;Beste Stimmung und tolles Wetter beim Sommerfest der @GrueneFraktionB im @bikiniberlin mit #IBB Vorstand Sonja Kardorf
8.30E+22;NA;1;Tauber greift den Lindner an Kl<f6>ckner schm<e4>ht den Schulz sodannSch<e4>uble setzt noch einen draufDie CDU hat echt nen Lauf (1)
8.61E+22;NA;1;STADTHALLE: Baubeschluss f<fc>r die Stadthalle soll im Sommer fallen
8.55E+22;0;1;Gibt es dazu jetzt eine <f6>ffentliche Entschuldigung der AfD?
8.37E+22;0;1;Mit den Landtagskollegen am #PAM17 in #Vilshofen @HerbertWoerlein @KlausAdelt @StrohmayrS
8.16E+22;1;1;Ein #frohesneues Jahr 2017 w<fc>nschen wir. Auf das neue Jahr m<f6>chten wir gerne mit Ihnen/Euch ansto<df>en....
8.67E+22;0;1;Was hielt die Pressestelle des Landtags eigentlich von der SPD-Gr<fc>nen-SSW-Koalition?
8.62E+22;-1;1;Gemeinsamer Haushalt meint: Wir zahlen! Genau wie gemeinsame Arbeitslosenversicherung.#AfD #AgH #berlin
9.04E+22;-0.5;1;#Merkel will gezieltLangzeitarbeitslosigkeit bek<e4>mpfen - warum erst jetzt? #sozialerArbeitsmarkt #DarumGr<fc>n
8.56E+22;-0.5;1;Die AfD denkt  sie sei das Volk oder spreche f<fc>r dieses. K<f6>ln zeigt ihnen  dass dem mitnichten so ist. #Koeln2204
8.50E+22;-1;1;Vorst<e4>nde stellen nach Bauchgef<fc>hl ein - m<e4>nnlich  deutsch. Glaube  das Gef<fc>hl sitzt noch 10 cm tiefer. #Quote
8.81E+22;-0.5;1;Wenn das aufgebauschte Problem pl<f6>tzlich vor der eigenen Landeszentrale steht. #Realit<e4>tscheck #SPD
8.76E+22;-0.5;1;F<fc>nf R<e4>uber greifen Jugendgruppe im #TreptowerPark an:
9.08E+22;-1;1;Super Klausurwetter. Es regnet seit 3 Tagen Katzen und Hunde in Ettlingen.
8.66E+22;0;1;Wenn der Innenminister an der Bunt statt Braun Kundgebung gegen die AfD teilnimmt ...bist Du in Niedersachsen.
9.07E+22;-0.5;1;Was bitte ist an dieser Tatsache geheim  au<df>er  dass es von den Medien in Deutschland gezielt verschwiegen wurde.
8.56E+22;-0.5;1;Die zwei lustigen drei!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Qualit<e4>tspresse #L<fc>ckenpresse #Bild #AfDBPT17 #AfD #BTW17
8.75E+22;-1;1;Erst Terror ins Land holen und dann <dc>berforderung beklagen. Bei Gerichten dasselbe. Schluss mit dieser Regierung. #Merkel + #SPD#illner
9.21E+22;0;1;14 Thesen zur strategischen Ausrichtung der @Linksfraktion von @SWagenknecht und @DietmarBartsch
9.04E+22;-0.5;1;@TimZeelen Passiert Dir doch gerade jeden Tag. Na und?
8.71E+22;0;1;BIH  die bad bank der BGB   t<e4>uscht vor Berlin-Neu | berlinovo zu sein. Aber die Sicherheit ist wachsam.
8.80E+22;-0.5;1;Wer bestellt muss auch zahlen. Koalition darf Kosten f<fc>r ihre Versprechen nicht auf Kommunen abw<e4>lzen.
8.75E+22;0.5;1;Schnell noch im #AGH gewesen und Anfragen fertig gemacht. @GdP_Berlin @SoliDavidwache
8.22E+22;0;1;Statement des CSU-Fraktionsvorsitzenden Thomas Kreuzer zum Abschluss der intensiven Beratungen der Landtags-CSU...
8.70E+22;-1;1;Das ist unanst<e4>ndig! Eine AVE w<e4>re n<f6>tig! Einzelhandel: Lohndumping bei Rewe und Edeka? | tagesschau.de
8.74E+22;-1;1;Ein Objektsch<fc>tzer wurde letzte Nacht in seinem Fahrzeug angegriffen. #Staatsschutz ermittelt#PrenzlBerg
8.35E+22;0.5;1;Spannende Diskussionen beim Tischgespr<e4>ch Mobilit<e4>t im l<e4>ndlichen Raum im KunstKaufHaus Hof.
9.20E+22;-1;1;Hofberichterstattung im #Staatsfernsehen #ARD: Herr Weil  wie ist es Ihnen gelungen  die Wahl zu gewinnen? Peinlich
8.47E+22;-0.5;1;.@ChristianePeitz @tagesspiegel SPD-#fakenews - kann ich sicher dementieren. Bleibt wie es ist: Zust<e4>ndig ist die BKM. #Einheitsdenkmal
9.08E+22;0;1;#Servicetweet zur Einordnung von Insa-Umfragen:
8.52E+22;0;1;OLG Hamm: Ohne Gutachten keine rechtliche Geschlechtsanpassung  via @queer_de
9.19E+22;0;1;Besuch bei der Truppe <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> - neugierig hier: Marinest<fc>tzpunkt Hohe D<fc>ne
8.42E+22;-1;1;Verh<e4>ltnis Europa/T<fc>rkei kennt scheinbar nur eine Richtung: Abw<e4>rts. Provokation &amp  Reaktion folgen einander. Was folgt nach Worten? Taten?
8.35E+22;-1;1;Es ist Wahlkampf: Ministerin k<fc>ndigt Korruptions-Register- Gesetz an. H<e4>tten's l<e4>ngst haben k<f6>nnen. Mu<df>ten 2013 nur unserem Gesetz zustimmen
8.69E+22;0;1;Heute im Handelsblatt zum Thema Crowdfunding:
9.01E+22;-0.5;1;@jaweschmi Das wir aus ihrer verschrobenen Sicht linksradikal sind  <fc>berrascht nicht. Das liegt aber an ihrer Sicht vom extrem rechten Rand.
8.91E+22;-0.5;1;Schrecklicher Angriff in #Barmbek. Jetzt m<fc>ssen die Hintergr<fc>nde aufgekl<e4>rt werden. Meine Gedanken sind bei den Opfern und Angeh<f6>rigen.
8.35E+22;0;1;.@dielinkeberlin-Fraktionschefin Bluhm: <U+0084>Koalition wird vielen Lobbys auf die F<fc><df>e treten<U+0093>
8.73E+22;1;1;Pressefest (wie man sieht...) der Ministerpr<e4>sidentin in Mainz. Viel los bei strahlendem Sonnenschein!
8.89E+22;-1;1;Jede/r Angestellte w<fc>rde rausgeschmissen. Vielleicht sollten wir #Scholz k<fc>ndigen. Fristlos. #G20 #NoG20
9.07E+22;1;1;Die letzte gute Tat am Abend: Briefwahlunterlagen online beantragt! Super einfach - echt komfortabel! #BTW17
9.01E+22;0;1;Englisch? Spanisch? Franz<f6>sisch? Nee! Die wahren Weltsprachen h<f6>ren sich so an: <U+F04A> <U+0084>Bi de Hamborger CDU geiht de...
8.77E+22;-0.5;1;Wenn wir wollen  das alles bleibt wie es ist  dann m<fc>ssen wir viel ver<e4>ndern  gilt auch f<fc>r den Verbraucherschutz @MartinSchulz #dvt17
9.12E+22;1;1;.@GRUENE_Hamburg freut sich: @HajdukBundestag  @ManuelSarrazin wieder im BT. HH bestes gr<fc>nes Ergebnis. Danke! <f0><U+009F><U+008C><U+0088><f0><U+009F><U+008C><U+008D><f0><U+009F><U+008C><U+00BB>#btw17 #darumgruen
9.07E+22;0;1;Ach ne.... jetzt.
8.63E+22;0;1;nach der Fr<fc>hschicht in der Uniklinik #Leipzig noch zum #divestment mit @bueti vorbeigeschaut...
8.64E+22;1;1;FDP mit bestem NRW-Ergebnis aller Zeiten. @wdr2 Gespr<e4>ch mit @c_lindner:  #ltwnrw #derwestenw<e4>hlt #wdr2
8.66E+22;0;1;Die Anklageschrift des #NSU Tribunals das bis heute in #K<f6>ln stattfand findet ihre hier:  #trbnl
8.81E+21;0;1;Fraktionssitzung @GrueneBundestag ab 8Uhr Sitzung Bundestag #EHEFUERALLE
8.90E+22;-1;1;Suchen jetzt schon nach Ausreden f<fc>r schlechtes Wahlergebnis und beschimpfen vorsorglich die W<e4>hler. AfD: erb<e4>rmlich
9.12E+21;0.5;1;Gut formuliert !
9.00E+22;0;1;#Gebietsreform: Anschluss f<fc>r neue Ilmenauer Ortsteile:
8.48E+22;-1;1;#L<fc>genwieschke - er war gar nicht im @rosa_luxx ... der Rest stimmt <fc>brigens auch nicht... aber egal
8.67E+21;-0.5;1;Berlin | MdA @FrankHansel kritisiert j<fc>ngsten #BER-Filz um einen Beraterjob f<fc>r einen verdienten #SPD-Genossen.<U+27A1><U+FE0F>
8.78E+22;-1;1;Die CDU hat weder ein Steuerkonzept noch ein Rentenkonzept. Weder ein Programm noch eine Vision. Aber sie hat seit heute Plakate. Naja.
8.85E+22;1;1;100 Prozent Strom aus erneuerbaren Quellen bis 2030  technisch und wirtschaftlich realisierbar @DiePressecom
8.72E+22;-0.5;1;Das Netzwerk des Hasses - wer steckt hinter dem Al-Quds-Marsch?
8.74E+22;-0.5;1;FDP will nach Regierungswechsel in NRW als erstes den entschiedenen Kampf gegen Steuerkriminelle einstellen. So was kommt von sowas <f0><U+009F><U+0091><U+008E>
9.20E+33;-0.5;1;Die #RoteFlora gibt es auch in WienDie Auswirkungen politischer Fehlentwicklungen sind auch hier sichtbar.
